platform	source	classification	matched_game_id	matched_rom_name	note
fc	Shounen Ashibe - Nepal Daibouken no Maki (Japan).zip	filename_exact_hash_mismatch_processable	shounen-ashibe-nepal-daibouken-no-maki	Shounen Ashibe - Nepal Daibouken no Maki (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Shuffle Fight (Japan).zip	filename_exact_hash_mismatch_processable	shuffle-fight	Shuffle Fight (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Silva Saga (Japan).zip	filename_exact_hash_mismatch_processable	silva-saga	Silva Saga (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sky Destroyer (Japan).zip	filename_exact_hash_mismatch_processable	sky-destroyer	Sky Destroyer (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sky Kid (Japan) (En).zip	filename_exact_hash_mismatch_processable	sky-kid	Sky Kid (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Soccer (Japan, USA) (En).zip	filename_exact_hash_mismatch_processable	soccer	Soccer (Japan, USA) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Son Son (Japan) (En).zip	filename_exact_hash_mismatch_processable	son-son	Son Son (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Soreike! Anpanman - Minna de Hiking Game! (Japan).zip	filename_exact_hash_mismatch_processable	soreike-anpanman-minna-de-hiking-game	Soreike! Anpanman - Minna de Hiking Game! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Space Harrier (Japan).zip	filename_exact_hash_mismatch_processable	space-harrier	Space Harrier (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Space Hunter (Japan).zip	filename_exact_hash_mismatch_processable	space-hunter	Space Hunter (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Spartan X (Japan) (En).zip	filename_exact_hash_mismatch_processable	spartan-x	Spartan X (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Spelunker 2 - Yuusha heno Chousen (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Splatterhouse - Wanpaku Graffiti (Japan).zip	filename_exact_hash_mismatch_processable	splatterhouse-wanpaku-graffiti	Splatterhouse - Wanpaku Graffiti (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Star Force (Japan).zip	filename_exact_hash_mismatch_processable	star-force	Star Force (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Star Luster (Japan).zip	filename_exact_hash_mismatch_processable	star-luster	Star Luster (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Star Wars - The Empire Strikes Back (Japan).zip	filename_exact_hash_mismatch_processable	star-wars-the-empire-strikes-back	Star Wars - The Empire Strikes Back (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Stick Hunter - Exciting Ice Hockey (Japan).zip	filename_exact_hash_mismatch_processable	stick-hunter-exciting-ice-hockey	Stick Hunter - Exciting Ice Hockey (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Sukeban Deka 3 (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Summer Carnival '92 - Recca (Japan) (En).zip	filename_exact_hash_mismatch_processable	summer-carnival-92-recca	Summer Carnival '92 - Recca (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Super Arabian (Japan) (En).zip	filename_exact_hash_mismatch_processable	super-arabian	Super Arabian (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Super Chinese (Japan).zip	filename_exact_hash_mismatch_processable	super-chinese	Super Chinese (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Super Dyna'mix Badminton (Japan).zip	filename_exact_hash_mismatch_processable	super-dyna-mix-badminton	Super Dyna'mix Badminton (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Super Mario Bros. (Japan).zip	filename_base_hash_mismatch_review	super-mario-bros	Super Mario Bros. (Europe)|Super Mario Bros. (World)|Super Mario Bros. (Asia) (En) (Pirate)	Base ROM filename matches after stripping No-Intro suffixes; process as low confidence and review region/revision/hash.
fc	Super Mogura Tataki!! - Pokkun Moguraa (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Super Pitfall (Japan).zip	filename_exact_hash_mismatch_processable	pitfall	Super Pitfall (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	TM Network - Live in Power Bowl (Japan).zip	filename_exact_hash_mismatch_processable	tm-network-live-in-power-bowl	TM Network - Live in Power Bowl (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tag Team Pro-Wrestling (Japan).zip	filename_exact_hash_mismatch_processable	tag-team-pro-wrestling	Tag Team Pro-Wrestling (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Taito Chase H.Q. (Japan).zip	filename_exact_hash_mismatch_processable	taito-chase-h-q	Taito Chase H.Q. (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Taiyou no Shinden (Japan).zip	filename_exact_hash_mismatch_processable	taiyou-no-shinden	Taiyou no Shinden (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Taiyou no Yuusha - Fighbird (Japan).zip	filename_exact_hash_mismatch_processable	taiyou-no-yuusha-fighbird	Taiyou no Yuusha - Fighbird (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Taiyou no Yuusha Firebird (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Takahashi Meijin no Bouken-jima IV (Japan).zip	filename_exact_hash_mismatch_processable	takahashi-meijin-no-bouken-jima-iv	Takahashi Meijin no Bouken-jima IV (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tanigawa Kouji no Shougi Shinan II (Japan).zip	filename_exact_hash_mismatch_processable	tanigawa-kouji-no-shougi-shinan-ii	Tanigawa Kouji no Shougi Shinan II (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tanigawa Kouji no Shougi Shinan III (Japan).zip	filename_exact_hash_mismatch_processable	tanigawa-kouji-no-shougi-shinan-iii	Tanigawa Kouji no Shougi Shinan III (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tantei Jinguuji Saburou - Toki no Sugiyuku Mama ni (Japan).zip	filename_exact_hash_mismatch_processable	tantei-jinguuji-saburou-toki-no-sugiyuku-mama-ni	Tantei Jinguuji Saburou - Toki no Sugiyuku Mama ni (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tao (Japan).zip	filename_exact_hash_mismatch_processable	tao	Tao (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tashiro Masashi no Princess ga Ippai (Japan).zip	filename_exact_hash_mismatch_processable	tashiro-masashi-no-princess-ga-ippai	Tashiro Masashi no Princess ga Ippai (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tatakae! Chou Robot Seimeitai Transformers - Convoy no Nazo (Japan).zip	filename_exact_hash_mismatch_processable	tatakae-chou-robot-seimeitai-transformers-convoy-no-nazo	Tatakae! Chou Robot Seimeitai Transformers - Convoy no Nazo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tatakae!! Rahmen Man - Sakuretsu Choujin 102 Gei (Japan).zip	filename_exact_hash_mismatch_processable	tatakae-rahmen-man-sakuretsu-choujin-102-gei	Tatakae!! Rahmen Man - Sakuretsu Choujin 102 Gei (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tatakai no Banka (Japan).zip	filename_exact_hash_mismatch_processable	trojan	Tatakai no Banka (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tenchi o Kurau (Japan).zip	filename_exact_hash_mismatch_processable	tenchi-o-kurau	Tenchi o Kurau (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tenchi wo Kurau II - Shokatsu Koumei Den (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Terra Cresta (Japan).zip	filename_exact_hash_mismatch_processable	terra-cresta	Terra Cresta (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tetris 2 + Bombliss (Japan) (En) (Rev 1).zip	filename_exact_hash_mismatch_processable	tetris-2-bombliss	Tetris 2 + Bombliss (Japan) (En) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tetsudou Ou - Famicom Boardgame (Japan).zip	filename_exact_hash_mismatch_processable	tetsudou-ou-famicom-boardgame	Tetsudou Ou - Famicom Boardgame (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tetsuwan Atom (Japan).zip	filename_exact_hash_mismatch_processable	tetsuwan-atom	Tetsuwan Atom (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Thexder (Japan) (En).zip	filename_exact_hash_mismatch_processable	thexder	Thexder (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Times of Lore (Japan).zip	filename_exact_hash_mismatch_processable	times-of-lore	Times of Lore (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tiny Toon Adventures (Japan).zip	filename_exact_hash_mismatch_processable	tiny-toon-adventures	Tiny Toon Adventures (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tiny Toon Adventures 2 - Montana Land e Youkoso (Japan).zip	filename_exact_hash_mismatch_processable	tiny-toon-adventures-2-montana-land-e-youkoso	Tiny Toon Adventures 2 - Montana Land e Youkoso (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Titan (Japan).zip	filename_exact_hash_mismatch_processable	titan	Titan (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Toki no Tabibito - Time Stranger (Japan).zip	filename_exact_hash_mismatch_processable	toki-no-tabibito-time-stranger	Toki no Tabibito - Time Stranger (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tokoro-san no Mamoru mo Semeru mo (Japan).zip	filename_exact_hash_mismatch_processable	tokoro-san-no-mamoru-mo-semeru-mo	Tokoro-san no Mamoru mo Semeru mo (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tom & Jerry (Japan).zip	filename_exact_hash_mismatch_processable	tom-jerry-q63871256	Tom & Jerry (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Tom Sawyer no Bouken (Japan).zip	filename_exact_hash_mismatch_processable	tom-sawyer-no-bouken	Tom Sawyer no Bouken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Top Striker (Japan).zip	filename_exact_hash_mismatch_processable	top-striker	Top Striker (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Totsuzen! Macchoman (Japan).zip	filename_exact_hash_mismatch_processable	totsuzen-macchoman	Totsuzen! Macchoman (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Twin Eagle (Japan) (En).zip	filename_exact_hash_mismatch_processable	twin-eagle	Twin Eagle (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	USA Ice Hockey in FC (Japan).zip	filename_exact_hash_mismatch_processable	usa-ice-hockey-in-fc	USA Ice Hockey in FC (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ultima - Kyoufu no Exodus (Japan).zip	filename_exact_hash_mismatch_processable	ultima-kyoufu-no-exodus	Ultima - Kyoufu no Exodus (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ultima - Seija e no Michi (Japan).zip	filename_exact_hash_mismatch_processable	ultima-seija-e-no-michi	Ultima - Seija e no Michi (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ultraman Club - Supokon Fight! (Japan) (Datach).zip	filename_exact_hash_mismatch_processable	ultraman-club-supokon-fight	Ultraman Club - Supokon Fight! (Japan) (Datach)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ultraman Club 2 - Kaettekita Ultraman Club (Japan).zip	filename_exact_hash_mismatch_processable	ultraman-club-2-kaettekita-ultraman-club	Ultraman Club 2 - Kaettekita Ultraman Club (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ultraman Club 3 - Matamata Shutsugeki!! Ultra Kyoudai (Japan).zip	filename_exact_hash_mismatch_processable	ultraman-club-3-matamata-shutsugeki-ultra-kyoudai	Ultraman Club 3 - Matamata Shutsugeki!! Ultra Kyoudai (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Ushio to Tora - Shinen no Taiyou (Japan).zip	filename_exact_hash_mismatch_processable	ushio-to-tora-shinen-no-taiyou	Ushio to Tora - Shinen no Taiyou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Utsurun Desu. - Kawauso Hawaii e Iku (Japan).zip	filename_exact_hash_mismatch_processable	utsurun-desu-kawauso-hawaii-e-iku	Utsurun Desu. - Kawauso Hawaii e Iku (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Vegas Connection - Casino kara Ai o Komete (Japan).zip	filename_exact_hash_mismatch_processable	vegas-connection-casino-kara-ai-o-komete	Vegas Connection - Casino kara Ai o Komete (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Venus Senki - Back the City (Japan).zip	filename_exact_hash_mismatch_processable	venus-senki-back-the-city	Venus Senki - Back the City (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Viva! Las Vegas (Japan).zip	filename_exact_hash_mismatch_processable	viva-las-vegas	Viva! Las Vegas (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Volguard II (Japan) (En).zip	filename_exact_hash_mismatch_processable	volguard-ii	Volguard II (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Volleyball (Japan) (FamicomBox).zip	filename_exact_hash_mismatch_processable	volleyball	Volleyball (Japan) (FamicomBox)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Wagyan Land 2 (Japan).zip	filename_exact_hash_mismatch_processable	wagyan-land-2	Wagyan Land 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Wai Wai World 2 - SOS!! Parsley Jou (Japan).zip	filename_exact_hash_mismatch_processable	wai-wai-world-2-sos-parsley-jou	Wai Wai World 2 - SOS!! Parsley Jou (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Wanpaku Kokkun no Gourmet World (Japan).zip	filename_exact_hash_mismatch_processable	wanpaku-kokkun-no-gourmet-world	Wanpaku Kokkun no Gourmet World (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Warpman (Japan) (En).zip	filename_exact_hash_mismatch_processable	warpman	Warpman (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	White Lion Densetsu - Pyramid no Kanata ni (Japan).zip	filename_exact_hash_mismatch_processable	ghost-lion	White Lion Densetsu - Pyramid no Kanata ni (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Wily & Right no Rockboard - That's Paradise (Japan).zip	filename_exact_hash_mismatch_processable	wily-right-no-rockboard-thats-paradise	Wily & Right no Rockboard - That's Paradise (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Wizardry (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Wizardry - Legacy of Llylgamyn (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
fc	Woody Poko (Japan).zip	filename_exact_hash_mismatch_processable	woody-poko	Woody Poko (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	World Grand-Prix - Pole to Finish (Japan).zip	filename_exact_hash_mismatch_processable	world-grand-prix-pole-to-finish	World Grand-Prix - Pole to Finish (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Xevious (Japan) (En).zip	filename_exact_hash_mismatch_processable	xevious	Xevious (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Yamamura Misa Suspense Series - Kyoto Zai-Tech Satsujin Jiken (Japan).zip	filename_exact_hash_mismatch_processable	yamamura-misa-suspense-series-kyoto-zai-tech-satsujin-jiken	Yamamura Misa Suspense Series - Kyoto Zai-Tech Satsujin Jiken (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Yie Ar Kung-Fu (Japan) (En) (Rev 1.4).zip	filename_exact_hash_mismatch_processable	yie-ar-kung-fu	Yie Ar Kung-Fu (Japan) (En) (Rev 1.4)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Youkai Club (Japan).zip	filename_exact_hash_mismatch_processable	youkai-club	Youkai Club (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Yousei Monogatari - Rod Land (Japan).zip	filename_exact_hash_mismatch_processable	yousei-monogatari-rod-land	Yousei Monogatari - Rod Land (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Yu Yu Hakusho - Bakutou Ankoku Bujutsukai (Japan) (Datach).zip	filename_exact_hash_mismatch_processable	yu-yu-hakusho-bakutou-ankoku-bujutsukai	Yu Yu Hakusho - Bakutou Ankoku Bujutsukai (Japan) (Datach)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
fc	Zoids 2 - Zenebas no Gyakushuu (Japan).zip	filename_exact_hash_mismatch_processable	zoids-2-zenebas-no-gyakushuu	Zoids 2 - Zenebas no Gyakushuu (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	Booby Boys (Japan).zip	filename_exact_hash_mismatch_processable	booby-boys	Booby Boys (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	Duel Masters (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 01 - Super Mario Bros. (Japan) (En) (Rev 1).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 02 - Donkey Kong (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 03 - Ice Climber (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 05 - Zelda no Densetsu 1 - The Hyrule Fantasy (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 06 - Pac-Man (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 07 - Xevious (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 08 - Mappy (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 09 - Bomberman (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 10 - Star Soldier (Japan) (En).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 12 - Clu Clu Land (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 13 - Balloon Fight (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 15 - Dr. Mario (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 16 - Dig Dug (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 17 - Takahashi Meijin no Bouken-jima (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 21 - Super Mario Bros. 2 (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 29 - Akumajou Dracula (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Famicom Mini 30 - SD Gundam World - Gachapon Senshi Scramble Wars (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Game Boy Controller Kensa Cartridge (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Ikari no Yousai 2 (Japan).zip	filename_exact_hash_mismatch_processable	ikari-no-yousai-2	Ikari no Yousai 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	Kaeru no Tame ni Kane wa Naru (Japan).zip	filename_exact_hash_mismatch_processable	kaeru-no-tame-ni-kane-wa-naru	Kaeru no Tame ni Kane wa Naru (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	Kinniku Banzuke - Kimero! Kiseki no Kanzen Seiha (Japan).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Mother 3 (Japan) (Virtual Console).zip	missing_or_wrong_platform	""	""	No ROM name match in this platform.
gb	Peke to Poko no Daruman Busters (Japan).zip	filename_exact_hash_mismatch_processable	peke-to-poko-no-daruman-busters	Peke to Poko no Daruman Busters (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	Penta Dragon (Japan).zip	filename_exact_hash_mismatch_processable	penta-dragon	Penta Dragon (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gb	SD Hiryuu no Ken Gaiden 2 (Japan) (SGB Enhanced).zip	filename_exact_hash_mismatch_processable	sd-hiryuu-no-ken-gaiden-2	SD Hiryuu no Ken Gaiden 2 (Japan) (SGB Enhanced)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Bomberman Story (Japan).zip	filename_exact_hash_mismatch_processable	bomberman-story	Bomberman Story (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Breath of Fire - Ryuu no Senshi (Japan).zip	filename_exact_hash_mismatch_processable	breath-of-fire	Breath of Fire - Ryuu no Senshi (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Digimon Racing (Japan).zip	filename_exact_hash_mismatch_processable	digimon-racing	Digimon Racing (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Doraemon - Midori no Wakusei Dokidoki Daikyuushutsu! (Japan).zip	filename_exact_hash_mismatch_processable	doraemon-midori-no-wakusei-dokidoki-daikyuushutsu	Doraemon - Midori no Wakusei Dokidoki Daikyuushutsu! (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Dragon Ball Z - The Legacy of Goku II International (Japan).zip	filename_exact_hash_mismatch_processable	dragon-ball-z-the-legacy-of-goku-ii-international	Dragon Ball Z - The Legacy of Goku II International (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Duel Masters (Japan).zip	filename_exact_hash_mismatch_processable	duel-masters	Duel Masters (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 01 - Super Mario Bros. (Japan) (En) (Rev 1).zip	filename_exact_hash_mismatch_processable	famicom-mini-01-super-mario-bros	Famicom Mini 01 - Super Mario Bros. (Japan) (En) (Rev 1)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 02 - Donkey Kong (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-02-donkey-kong	Famicom Mini 02 - Donkey Kong (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 03 - Ice Climber (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-03-ice-climber	Famicom Mini 03 - Ice Climber (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 05 - Zelda no Densetsu 1 - The Hyrule Fantasy (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-05-zelda-no-densetsu-1-the-hyrule-fantasy	Famicom Mini 05 - Zelda no Densetsu 1 - The Hyrule Fantasy (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 06 - Pac-Man (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-06-pac-man	Famicom Mini 06 - Pac-Man (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 07 - Xevious (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-07-xevious	Famicom Mini 07 - Xevious (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 08 - Mappy (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-08-mappy	Famicom Mini 08 - Mappy (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 09 - Bomberman (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-09-bomberman	Famicom Mini 09 - Bomberman (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 10 - Star Soldier (Japan) (En).zip	filename_exact_hash_mismatch_processable	famicom-mini-10-star-soldier	Famicom Mini 10 - Star Soldier (Japan) (En)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 12 - Clu Clu Land (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-12-clu-clu-land	Famicom Mini 12 - Clu Clu Land (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 13 - Balloon Fight (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-13-balloon-fight	Famicom Mini 13 - Balloon Fight (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 15 - Dr. Mario (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-15-dr-mario	Famicom Mini 15 - Dr. Mario (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 16 - Dig Dug (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-16-dig-dug	Famicom Mini 16 - Dig Dug (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 17 - Takahashi Meijin no Bouken-jima (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-17-takahashi-meijin-no-bouken-jima	Famicom Mini 17 - Takahashi Meijin no Bouken-jima (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
gba	Famicom Mini 21 - Super Mario Bros. 2 (Japan).zip	filename_exact_hash_mismatch_processable	famicom-mini-21-super-mario-bros-2	Famicom Mini 21 - Super Mario Bros. 2 (Japan)	Exact ROM filename exists in GameDB; process by filename and flag the hash mismatch for review.
